syll1_s_freq,syll2_s_freq,syll3_s_freq,syll4_s_freq,syll5_s_freq,syll6_s_freq,syll7_s_freq,syll8_s_freq,syll9_s_freq,syll10_s_freq,syll1_e_freq,syll2_e_freq,syll3_e_freq,syll4_e_freq,syll5_e_freq,syll6_e_freq,syll7_e_freq,syll8_e_freq,syll9_e_freq,syll10_e_freq,syll1_dist,syll2_dist,syll3_dist,syll4_dist,syll5_dist,syll6_dist,syll7_dist,syll8_dist,syll9_dist,syll10_dist,syll1_dur,syll2_dur,syll3_dur,syll4_dur,syll5_dur,syll6_dur,syll7_dur,syll8_dur,syll9_dur,syll10_dur,mother_gen,pup_sex,avg_ISI_time,pup_age,session,pup_strain,pup_gen,mouse_idx
0.0,0.0,50781.25,0.0,0.0,0.0,0.0,57250.9765625,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,60424.8046875,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.033299999999999996,0.0,0.0,0.0,0.0,0.03749999999999995,0.0,0.0,WT,0.0,0.23550000000000001,6.0,2.0,1.0,WT,26.0
0.0,0.0,50781.25,0.0,0.0,0.0,0.0,52693.684895833336,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,55989.583333333336,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0584999999999998,0.0,0.0,WT,0.0,0.134175,6.0,2.0,1.0,WT,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312,0.0,0.0,WT,0.0,0.2922,6.0,2.0,1.0,WT,26.0
0.0,0.0,54199.21875,0.0,0.0,0.0,0.0,55338.541666666664,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,53873.697916666664,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.04799999999999985,0.0,0.0,0.0,0.0,0.0563999999999999,0.0,0.0,WT,0.0,0.1368,6.0,2.0,1.0,WT,26.0
0.0,0.0,50781.25,0.0,50781.25,0.0,0.0,50781.25,50781.25,0.0,0.0,0.0,50781.25,0.0,50781.25,0.0,0.0,51086.42578125,50781.25,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.08789999999999984,0.0,0.0248999999999997,0.0,0.0,0.053250000000000075,0.02069999999999985,0.0,WT,0.0,0.12294000000000001,6.0,2.0,1.0,WT,26.0
0.0,0.0,65673.828125,88134.765625,0.0,0.0,0.0,62561.03515625,0.0,0.0,0.0,0.0,50781.25,50781.25,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0605999999999998,0.0437999999999998,0.0,0.0,0.0,0.06269999999999992,0.0,0.0,WT,0.0,0.1354,6.0,2.0,1.0,WT,26.0
0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,67626.953125,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0269999999999997,0.0,0.0,0.0,0.0,0.0,0.0102,0.0,WT,0.0,0.0822,6.0,2.0,1.0,WT,26.0
0.0,0.0,50781.25,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312,0.0,0.0396,0.0,0.0,0.0,0.0,0.0,WT,0.0,0.0612,6.0,2.0,1.0,WT,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0732,0.0,0.0,WT,0.0,0.1578,6.0,2.0,1.0,WT,26.0
56884.765625,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54248.046875,0.0,55419.921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09966000000000008,0.0,0.0773999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WT,0.0,0.11055000000000002,6.0,2.0,1.0,WT,26.0
0.0,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0269999999999998,0.0,0.0,0.0,0.0,0.0564,0.0,0.0,WT,0.0,0.15255,6.0,2.0,1.0,WT,26.0
79101.5625,0.0,55501.302083333336,0.0,0.0,0.0,0.0,52435.98090277778,0.0,0.0,50781.25,0.0,50781.25,0.0,0.0,0.0,0.0,53900.82465277778,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.6923076923076923,0.0,0.0,0.0564000000000005,0.0,0.056400000000000006,0.0,0.0,0.0,0.0,0.05126666666666688,0.0,0.0,WT,0.0,0.1351846153846153,6.0,2.0,1.0,WT,26.0
50781.25,0.0,0.0,0.0,0.0,0.0,0.0,54117.838541666664,59692.3828125,56518.5546875,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,52022.298177083336,50781.25,50781.25,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,0.11764705882352941,0.11764705882352941,0.0647999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.06830000000000003,0.0123000000000001,0.06689999999999985,WT,0.0,0.10863529411764705,6.0,2.0,1.0,WT,26.0
50781.25,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0858,0.0,0.06900000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WT,0.0,0.11299999999999999,6.0,2.0,1.0,WT,26.0
50781.25,0.0,66406.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0773999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WT,0.0,0.3153,6.0,2.0,1.0,WT,26.0
50781.25,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0311999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0438,0.0,0.0,WT,0.0,0.14939999999999998,6.0,2.0,1.0,WT,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,WT,0.0,0.1578,6.0,2.0,1.0,WT,26.0
0.0,0.0,50781.25,0.0,0.0,0.0,0.0,56640.625,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0227999999999997,0.0,0.0,0.0,0.0,0.05499999999999994,0.0,0.0,WT,0.0,0.2082,6.0,2.0,1.0,WT,26.0
0.0,0.0,0.0,50781.25,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0312,0.0,0.0,0.0,0.0353999999999999,0.0,0.0,WT,0.0,0.22499999999999998,6.0,2.0,1.0,WT,26.0
66162.109375,50781.25,64013.671875,0.0,0.0,0.0,0.0,54931.640625,50781.25,0.0,63720.703125,50781.25,55224.609375,0.0,0.0,0.0,0.0,55175.78125,50781.25,0.0,0.2,0.1,0.5,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.08370000000000011,0.09,0.07908000000000007,0.0,0.0,0.0,0.0,0.0815999999999997,0.0144000000000002,0.0,WT,0.0,0.12125999999999997,6.0,2.0,1.0,WT,26.0
0.0,0.0,84228.515625,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0438000000000001,0.0,0.0,0.0,0.0,0.0458999999999998,0.0,0.0,WT,0.0,0.246,6.0,2.0,1.0,WT,26.0
0.0,0.0,62337.239583333336,0.0,0.0,0.0,0.0,55826.822916666664,0.0,50781.25,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,0.0,50781.25,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.0451999999999999,0.0,0.0,0.0,0.0,0.0578,0.0,0.0858000000000001,WT,0.0,0.1506,6.0,2.0,1.0,WT,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144,0.0,WT,0.0,0.1746,6.0,2.0,1.0,WT,26.0
0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WT,0.0,0.162,6.0,2.0,1.0,WT,26.0
0.0,0.0,50781.25,62988.28125,0.0,0.0,0.0,50781.25,50781.25,50781.25,0.0,0.0,64941.40625,50781.25,0.0,0.0,0.0,50781.25,50781.25,50781.25,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0606,0.0353999999999999,0.0,0.0,0.0,0.0521999999999998,0.0102,0.069,WT,0.0,0.15120000000000003,6.0,2.0,1.0,WT,26.0
0.0,0.0,84960.9375,63476.5625,50781.25,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,50781.25,50781.25,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.01860000000000015,0.0353999999999999,0.0269999999999999,0.0,0.0,0.05639999999999995,0.0,0.0,WT,0.0,0.1452,6.0,2.0,1.0,WT,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0521999999999998,0.0,0.0,WT,0.0,0.141,6.0,2.0,1.0,WT,26.0
50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WT,0.0,0.1704,6.0,2.0,1.0,WT,26.0
50781.25,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,50781.25,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0942000000000001,0.0,0.0857999999999997,0.0,0.0,0.0,0.0,0.0606000000000001,0.0,0.0,WT,0.0,0.1158,6.0,2.0,1.0,WT,26.0
0.0,0.0,50781.25,0.0,50781.25,0.0,0.0,65917.96875,0.0,0.0,0.0,0.0,60913.0859375,0.0,50781.25,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0500999999999999,0.0,0.0269999999999999,0.0,0.0,0.0521999999999998,0.0,0.0,WT,0.0,0.16935,6.0,2.0,1.0,WT,26.0
0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WT,0.0,0.204,6.0,2.0,1.0,WT,26.0
0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0690000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WT,0.0,0.1074,6.0,2.0,1.0,WT,26.0
50781.25,0.0,59509.27734375,0.0,0.0,0.0,0.0,59651.692708333336,0.0,50781.25,50781.25,0.0,50781.25,0.0,0.0,0.0,0.0,53141.276041666664,0.0,60668.9453125,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0312000000000006,0.0,0.04800000000000003,0.0,0.0,0.0,0.0,0.06899999999999977,0.0,0.07320000000000015,WT,0.0,0.16704,6.0,2.0,1.0,WT,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312,0.0,0.0,WT,0.0,0.141,6.0,2.0,1.0,WT,26.0
0.0,0.0,69335.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50415.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056399999999999895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WT,0.0,0.1137,6.0,2.0,1.0,WT,26.0
0.0,0.0,79589.84375,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0438000000000001,0.0,0.0,0.0,0.0,0.0564,0.0,0.0,WT,0.0,0.1452,6.0,2.0,1.0,WT,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60791.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050100000000000006,0.0,0.0,WT,0.0,0.30269999999999997,6.0,2.0,1.0,WT,26.0
0.0,0.0,0.0,0.0,50781.25,0.0,0.0,66162.109375,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,68603.515625,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0312,0.0,0.0,WT,0.0,0.16199999999999998,6.0,2.0,1.0,WT,26.0
50781.25,0.0,50781.25,0.0,50781.25,0.0,0.0,56542.96875,0.0,50781.25,50781.25,0.0,50781.25,0.0,50781.25,0.0,0.0,53271.484375,0.0,50781.25,0.08333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.4166666666666667,0.0,0.16666666666666666,0.0857999999999997,0.0,0.07110000000000019,0.0,0.0291000000000003,0.0,0.0,0.06311999999999994,0.0,0.07949999999999996,WT,0.0,0.14485,6.0,2.0,1.0,WT,26.0
0.0,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,65185.546875,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0353999999999997,0.0,0.0,0.0,0.0,0.0627,0.0,0.0,WT,0.0,0.1704,6.0,2.0,1.0,WT,26.0
0.0,0.0,63964.84375,0.0,0.0,0.0,0.0,50781.25,0.0,50781.25,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,0.0,50781.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0816,0.0,0.0,0.0,0.0,0.0732,0.0,0.0857999999999997,WT,0.0,0.11159999999999999,6.0,2.0,1.0,WT,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70068.359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101999999999998,0.0,WT,0.0,0.5442,6.0,2.0,1.0,WT,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,70556.640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354,0.0,0.0,WT,0.0,0.1452,6.0,2.0,1.0,WT,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63476.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354,0.0,0.0,WT,0.0,0.1284,6.0,2.0,1.0,WT,26.0
50781.25,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,87402.34375,50781.25,50781.25,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,50781.25,50781.25,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.1,0.3,0.1026,0.0,0.04589999999999995,0.0,0.0,0.0,0.0,0.0676000000000001,0.0102000000000002,0.10259999999999997,WT,0.0,0.13806,6.0,2.0,1.0,WT,26.0
0.0,0.0,50781.25,50781.25,0.0,0.0,0.0,52832.03125,0.0,50781.25,0.0,0.0,56803.385416666664,50781.25,0.0,0.0,0.0,50781.25,0.0,50781.25,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0550000000000003,0.0396000000000001,0.0,0.0,0.0,0.07151999999999992,0.0,0.0774,WT,0.0,0.15150000000000002,6.0,2.0,1.0,WT,26.0
0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438,0.0,0.0,0.0,0.0,0.0,0.0,WT,0.0,0.1452,6.0,2.0,1.0,WT,26.0
0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,70312.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0186000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0354,WT,0.0,0.1599,6.0,2.0,1.0,WT,26.0
55419.921875,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52917.48046875,0.0,52490.234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0836999999999999,0.0,0.04379999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WT,0.0,0.18239999999999998,6.0,2.0,1.0,WT,26.0
0.0,0.0,50781.25,0.0,0.0,0.0,0.0,68603.515625,78857.421875,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,50781.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0395999999999999,0.0,0.0,0.0,0.0,0.0312,0.0102000000000001,0.0,WT,0.0,0.20679999999999998,6.0,2.0,1.0,WT,26.0
0.0,0.0,53466.796875,0.0,0.0,0.0,0.0,50781.25,50781.25,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,53548.177083333336,50781.25,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0564,0.0,0.0,0.0,0.0,0.05500000000000017,0.0311999999999997,0.0,WT,0.0,0.23280000000000003,6.0,2.0,1.0,WT,26.0
50781.25,0.0,50781.25,62500.0,0.0,0.0,0.0,50781.25,0.0,75439.453125,50781.25,0.0,50781.25,50781.25,0.0,0.0,0.0,50659.1796875,0.0,50781.25,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0648000000000004,0.0,0.0500999999999998,0.0437999999999998,0.0,0.0,0.0,0.0795,0.0,0.0479999999999998,WT,0.0,0.1584,6.0,2.0,1.0,WT,26.0
0.0,0.0,50781.25,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.027,0.0,0.0,0.0,0.0,0.0,WT,0.0,0.0465,6.0,2.0,1.0,WT,26.0
0.0,0.0,66894.53125,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0354,0.0,0.0,0.0,0.0,0.03259999999999983,0.0,0.0,WT,0.0,0.3762,6.0,2.0,1.0,WT,26.0
50781.25,0.0,50781.25,0.0,0.0,0.0,0.0,55480.95703125,0.0,0.0,50781.25,0.0,69580.078125,0.0,0.0,0.0,0.0,53710.9375,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.1446,0.0,0.0479999999999996,0.0,0.0,0.0,0.0,0.053249999999999874,0.0,0.0,WT,0.0,0.1886,6.0,2.0,1.0,WT,26.0
0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,WT,0.0,0.1326,6.0,2.0,1.0,WT,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186000000000001,0.0,WT,0.0,0.2964,6.0,2.0,1.0,WT,26.0
50781.25,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0564,0.0,0.043799999999999804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WT,0.0,0.1557,6.0,2.0,1.0,WT,26.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0522,WT,0.0,0.1368,6.0,2.0,1.0,WT,26.0
0.0,0.0,50781.25,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50537.109375,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0522,0.0227999999999999,0.0,0.0,0.0,0.0,0.0,0.0,WT,0.0,0.1956,6.0,2.0,1.0,WT,26.0
50781.25,0.0,59733.072916666664,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,50659.1796875,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0711,0.0,0.04519999999999987,0.0,0.0,0.0,0.0,0.0731999999999998,0.0,0.0,WT,0.0,0.20119999999999996,6.0,2.0,1.0,WT,26.0
50781.25,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50781.25,0.0,50781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753,0.0,0.05429999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WT,0.0,0.20504999999999998,6.0,2.0,1.0,WT,26.0
50781.25,0.0,50781.25,0.0,0.0,0.0,0.0,50781.25,50781.25,0.0,50781.25,0.0,71777.34375,0.0,0.0,0.0,0.0,50781.25,50781.25,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.052199999999999906,0.0,0.0270000000000006,0.0,0.0,0.0,0.0,0.03749999999999965,0.0101999999999998,0.0,WT,0.0,0.156,6.0,2.0,1.0,WT,26.0
0.0,0.0,54443.359375,0.0,0.0,0.0,0.0,55745.442708333336,0.0,50781.25,0.0,0.0,58959.9609375,0.0,0.0,0.0,0.0,50781.25,0.0,50781.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.05010000000000005,0.0,0.0,0.0,0.0,0.0479999999999999,0.0,0.0858,WT,0.0,0.2194,6.0,2.0,1.0,WT,26.0
